,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
442,1010018502,1010032900,1030033400,1,104,000,-,마장로,0,0,000,40,0,0,0,345.6532,
443,1010018601,1010032900,1010032000,1,104,000,-,마장로,0,0,000,40,0,0,0,324.1011,
444,1010018602,1030033400,1010032900,1,104,000,-,마장로,0,0,000,40,0,0,0,347.5056,
445,1010018701,1010031800,1010031802,2,104,000,-,마장로,0,0,000,40,0,0,0,144.7691,
446,1010018702,1010031802,1010033600,2,104,000,-,마장로,0,0,000,40,0,0,0,132.7612,
447,1010018801,1010033600,1010031802,2,104,000,-,마장로,0,0,000,40,0,0,0,133.8981,
448,1010018802,1010031802,1010031800,2,104,000,-,마장로,0,0,000,40,0,0,0,151.5002,
449,1010018901,1010005300,1010031801,1,104,000,-,마장로1길,0,0,000,40,0,0,0,136.2712,
450,1010018902,1010031801,1010031800,1,104,000,-,마장로1길,0,0,000,40,0,0,0,64.5997,
451,1010019001,1010031800,1010031801,1,104,000,-,마장로1길,0,0,000,40,0,0,0,60.4172,
452,1010019002,1010031801,1010005300,1,104,000,-,마장로1길,0,0,000,40,0,0,0,134.7025,
453,1010019101,1010034800,1010032000,3,104,000,-,다산로,0,0,000,60,0,0,0,182.8111,
454,1010019102,1010035200,1010034800,3,104,003,-,지봉로,0,0,000,60,0,0,0,39.3628,
455,1010019201,1010032000,1010034800,3,104,000,-,다산로,0,0,000,60,0,0,0,182.8112,
456,1010019202,1010034800,1010035200,3,104,003,-,지봉로,0,0,000,60,0,0,0,39.3628,
457,1010019301,1030034600,1030033400,2,104,000,-,난계로,0,0,000,60,0,0,0,358.6694,
458,1010019302,1030035000,1030034600,2,104,000,-,난계로,0,0,000,60,0,0,0,41.2979,
459,1010019401,1030033400,1030034500,2,104,000,-,난계로,0,0,000,60,0,0,0,358.0018,
460,1010019402,1030034500,1030035000,2,104,000,-,난계로,0,0,000,60,0,0,0,42.0207,
461,1010019600,1010005300,1010034800,2,104,000,-,청계천로,0,0,000,30,0,0,0,326.504,
462,1010019701,1010035400,1010035200,1,104,000,-,청계천로,0,0,000,30,0,0,0,298.6785,
463,1010019702,1000012500,1010035400,1,104,000,-,청계천로,0,0,000,30,0,0,0,378.8146,
464,1010019703,1030005700,1000012500,1,104,000,-,청계천로,0,0,000,30,0,0,0,47.0462,
465,1010026500,1010011600,1010014400,1,104,000,-,필동로,0,0,000,40,0,0,0,66.7192,
466,1010019801,1010034800,1010035300,2,104,000,-,청계천로,0,0,000,30,0,0,0,318.9793,
467,1010019803,1010035500,1030035000,1,104,000,-,청계천로,0,0,000,30,0,0,0,53.4922,
468,1010020300,1030019200,1010005700,1,104,000,-,동호로5길,0,0,000,40,0,0,0,385.8698,
469,1010020401,1010005700,1030019200,1,104,000,-,동호로5길,0,0,000,40,0,0,0,393.9163,
470,1010020402,1010006000,1010005700,1,104,000,-,동호로5길,0,0,000,40,0,0,0,69.3582,
471,1010020500,1010005700,1010005800,1,104,000,-,동호로,0,0,000,30,0,0,0,62.9451,
472,1010020600,1020033800,1010007100,1,104,004,-,녹사평대로58길,0,0,000,40,0,0,0,1110.699,
473,1010020700,1010007100,1020033800,1,104,004,-,녹사평대로58길,0,0,000,40,0,0,0,1118.9466,
474,1010020800,1010005700,1010006000,1,104,000,-,동호로5길,0,0,000,40,0,0,0,67.4841,
475,1010020900,1010006400,1010005400,1,104,000,-,남산공원길,0,0,000,20,0,0,0,3383.2989,
476,1010023300,1010035600,1010008300,1,104,000,-,청파로,0,0,104,40,0,0,0,231.2831,
477,1010023400,1010008100,1010008700,5,104,000,-,세종대로,0,0,000,50,0,0,0,161.7698,
478,1010023500,1010008500,1010007900,1,104,000,-,만리재로,0,0,000,50,0,0,0,54.3093,
479,1010023600,1010009000,1010007900,1,104,000,-,만리재로,0,0,000,50,0,0,0,90.8643,
480,1010023700,1010009100,1010035900,4,104,000,-,통일로,0,0,000,50,0,0,0,187.6323,
481,1010021000,1010005400,1010006400,1,104,000,-,남산공원길,0,0,000,20,0,0,0,3380.2143,
482,1010021100,1020035100,1010000900,2,104,004,-,녹사평대로,0,0,000,60,0,0,0,316.9421,
483,1010021200,1010000900,1020035100,2,104,004,-,녹사평대로,0,0,000,60,0,0,0,317.457,
484,1010021600,1130028700,1020035900,1,104,000,-,손기정로,0,0,000,30,0,0,0,360.703,
485,1010021700,1020035900,1130028700,1,104,000,-,손기정로,0,0,000,30,0,0,0,362.6202,
486,1010022000,1010007100,1010007300,1,104,000,-,녹사평대로58길,0,0,000,40,0,0,0,59.7407,
487,1010022100,1010007400,1010007100,1,104,000,-,녹사평대로58길,0,0,000,40,0,0,0,59.7407,
488,1010022200,1010007300,1010006900,1,104,000,-,장충단로,0,0,000,60,0,0,0,65.8666,
489,1010022400,1010007300,1010000600,1,104,000,-,녹사평대로58길,0,0,000,40,0,0,0,67.8073,
490,1010022500,1010000600,1010007400,1,104,000,-,녹사평대로58길,1,0,000,40,0,0,0,70.6246,
491,1010022800,1010007600,1010007400,1,104,000,-,녹사평대로58길,0,0,000,40,0,0,0,109.0323,
492,1010022900,1010007900,1010006700,1,104,000,-,만리재로,0,0,000,40,0,0,0,212.3906,
493,1010023000,1010011600,1010005900,1,104,000,-,필동로,0,0,000,40,0,0,0,808.8423,
494,1010023100,1010005900,1010011600,1,104,000,-,필동로,0,0,000,40,0,0,0,810.5976,
495,1010023900,1010009500,1010009200,1,104,000,-,청파로.중림로.연결길,0,0,000,30,0,0,0,73.418,
496,1010024000,1010009400,1010009300,4,104,000,-,통일로,0,0,000,50,0,0,0,102.2526,
497,1010024100,1010008400,1010009700,1,104,000,-,서울역고가차도.청파로,0,0,104,40,0,0,0,190.9241,
498,1010024400,1010016000,1010008200,1,104,000,-,퇴계로18길,0,0,000,30,0,0,0,615.5879,
499,1010024500,1010008200,1010016000,1,104,000,-,퇴계로18길,1,0,000,30,0,0,0,590.9944,
500,1010024601,1010012800,1010008001,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,73.0503,
501,1010024602,1010008001,1010008000,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,738.0735,
502,1010024701,1010008000,1010008001,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,672.6793,
503,1010024702,1010008001,1010012800,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,72.4999,
504,1010024800,1010010100,1010009900,1,104,000,-,장충단로,0,0,000,60,0,0,0,71.152,
505,1010024900,1010009800,1010012200,1,104,000,-,세종대로5길,1,0,000,30,0,0,0,268.8419,
506,1010025000,1010012200,1010009800,1,104,000,-,세종대로5길,0,0,000,30,0,0,0,266.8458,
507,1010025100,1010010000,1010011000,3,104,000,-,칠패로,0,0,000,60,0,0,0,92.8073,
508,1010025200,1010010700,1010011200,1,104,000,-,서소문로,0,0,000,50,0,0,0,34.4269,
509,1010025300,1010010300,1010012700,2,104,000,-,장충단로,0,0,000,60,0,0,0,155.4959,
510,1010025400,1010012600,1010010500,1,104,000,-,동호로24길,0,0,000,10,0,0,0,108.2033,
511,1010025500,1010011500,1010011800,2,104,000,-,청파로,0,0,000,60,0,0,0,81.3814,
512,1010025700,1010012200,1010011400,4,104,000,-,세종대로,0,0,000,50,0,0,0,34.7128,
513,1010026400,1010014400,1010011600,1,104,000,-,필동로,0,0,000,40,0,0,0,68.5838,
514,1010026600,1010013500,1010012200,4,104,000,-,세종대로,0,0,000,50,0,0,0,56.6924,
515,1010026800,1010011100,1010014800,3,104,000,-,남대문로,0,0,000,50,0,0,0,184.7438,
516,1010026900,1010014000,1010012800,1,104,000,-,소파로,0,0,000,30,0,0,0,69.6892,
517,1010027000,1010013600,1010012500,4,104,000,-,소공로,0,0,000,50,0,0,0,76.8041,
518,1010027200,1010014300,1010012800,2,104,000,-,소파로,0,0,000,30,0,0,0,158.2746,
519,1010027400,1010012800,1010014600,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,35.344,
520,1010027500,1010014000,1010013900,1,104,000,-,소파로,0,0,000,30,0,0,0,134.1202,
521,1010027600,1010013100,1010014600,1,104,000,-,삼일대로2길,0,0,000,60,0,0,0,253.5101,
522,1010027700,1010012900,1010015100,3,104,000,-,퇴계로,0,0,000,50,0,0,0,87.9294,
523,1010027800,1010014300,1010013900,1,104,000,-,소파로,0,0,000,30,0,0,0,234.9623,
524,1010027900,1010015300,1010014000,2,104,000,-,소파로,0,0,000,30,0,0,0,130.9771,
525,1010028000,1010015400,1010014100,3,104,000,-,퇴계로,0,0,000,50,0,0,0,74.6005,
526,1010028100,1010015500,1010013500,3,104,000,-,칠패로,0,0,000,50,0,0,0,113.4222,
527,1010028200,1010017100,1010012400,1,104,000,-,통일로2길.칠패로사이길,0,0,000,30,0,0,0,191.3836,
528,1010028300,1010012400,1010017100,1,104,000,-,통일로2길.칠패로사이길,0,0,000,30,0,0,0,192.597,
529,1010028400,1010017500,1010011500,1,104,000,-,서소문로8길,0,0,000,30,0,0,0,266.1479,
530,1010028500,1010011500,1010017500,1,104,000,-,서소문로8길,0,0,000,30,0,0,0,267.3359,
531,1010028600,1010016500,1010014400,1,104,000,-,퇴계로36길,1,0,000,30,0,0,0,286.6967,
532,1010028700,1010014400,1010016500,1,104,000,-,퇴계로36길,0,0,000,30,0,0,0,275.6955,
533,1010028800,1010015000,1010015700,2,104,000,-,남대문로,0,0,000,50,0,0,0,83.5194,
534,1010028901,1010020100,1010009601,1,104,000,-,다산로36길,0,0,000,30,0,0,0,212.7165,
535,1010030900,1010017100,1010035700,2,104,000,-,통일로2길,0,0,000,30,0,0,0,110.7855,
536,1010031000,1010016300,1010015300,2,104,000,-,소파로,0,0,000,30,0,0,0,113.0278,
537,1010028902,1010009601,1010009600,1,104,000,-,다산로36길,0,0,000,30,0,0,0,623.5135,
538,1010029001,1010009600,1010009601,1,104,000,-,다산로36길,0,0,000,30,0,0,0,648.787,
539,1010029002,1010009601,1010020100,1,104,000,-,다산로36길,0,0,000,30,0,0,0,213.7636,
540,1010029201,1010011700,1010036300,2,104,000,-,남대문시장10길,0,0,000,50,0,0,0,126.4454,
541,1010029202,1010036300,1010015400,1,104,000,-,남대문시장길,0,0,000,50,0,0,0,143.9806,
542,1010029300,1010014600,1010016800,1,104,000,-,삼일대로2길,0,0,000,60,0,0,0,181.4809,
543,1010029400,1010014600,1010016700,1,104,000,-,퇴계로26길,0,0,000,30,0,0,0,112.8224,
544,1010029500,1010011600,1010018800,1,104,000,-,서애로,0,0,000,30,0,0,0,376.5715,
545,1010029600,1010018800,1010011600,1,104,000,-,서애로,0,0,000,30,0,0,0,369.3136,
546,1010029700,1010017000,1010014300,1,104,000,-,소파로,0,0,000,30,0,0,0,141.3203,
547,1010029800,1010015500,1010016600,1,104,000,-,세종대로9길,0,0,000,30,0,0,0,124.7342,
548,1010029900,1010015600,1010016400,4,104,000,-,소공로,0,0,000,50,0,0,0,90.6103,
549,1010030001,1010036300,1010011700,2,104,000,-,남대문시장10길,0,0,000,50,0,0,0,132.0587,
550,1010030002,1010015400,1010036300,1,104,000,-,남대문시장길,1,0,000,50,0,0,0,147.8001,
551,1010030100,1010016100,1010015400,4,104,000,-,소공로,0,0,000,50,0,0,0,31.8924,
552,1010030200,1010017200,1010013500,1,104,000,-,세종대로7길,0,0,000,30,0,0,0,233.8927,
553,1010030300,1010013500,1010017200,1,104,000,-,세종대로7길,0,0,000,30,0,0,0,233.2558,
554,1010030400,1010016600,1010015500,1,104,000,-,세종대로9길,0,0,000,30,0,0,0,123.3136,
555,1010030500,1010015300,1010014300,1,104,000,-,소파로,0,0,000,30,0,0,0,80.4385,
556,1010030600,1010017600,1010014400,1,104,000,-,필동로,0,0,000,40,0,0,0,168.4858,
557,1010030700,1010014400,1010017600,1,104,000,-,필동로,0,0,000,40,0,0,0,168.9935,
558,1010030800,1010035700,1010017100,2,104,000,-,통일로2길,0,0,000,30,0,0,0,110.7366,
559,1010031400,1010019600,1010012000,1,104,000,-,퇴계로50길,0,0,000,10,0,0,0,483.168,
560,1010031500,1010012000,1010019600,1,104,000,-,퇴계로50길,0,0,000,10,0,0,0,461.4812,
561,1010031600,1010017100,1010017200,2,104,000,-,통일로2길,0,0,000,30,0,0,0,59.4302,
562,1010031700,1010017200,1010017100,2,104,000,-,통일로2길,0,0,000,30,0,0,0,66.6155,
563,1010031800,1010017700,1010016200,1,104,000,-,퇴계로,0,0,000,30,0,0,0,88.4617,
564,1010031900,1010016200,1010017700,1,104,000,-,퇴계로,0,0,000,30,0,0,0,86.6413,
565,1010032000,1010016900,1010017700,1,104,000,-,명동8나길,1,0,000,30,0,0,0,454.6461,
566,1010032100,1010017700,1010016900,1,104,000,-,명동8나길,0,0,000,30,0,0,0,455.6809,
567,1010032200,1010016600,1010018500,1,104,000,-,서소문로12길,0,0,000,30,0,0,0,137.9081,
568,1010032300,1010018500,1010016600,1,104,000,-,서소문로12길,0,0,000,30,0,0,0,138.1461,
569,1010032400,1010018400,1010016700,1,104,000,-,수표로,0,0,000,30,0,0,0,104.3155,
570,1010032500,1010016700,1010018400,1,104,000,-,수표로,0,0,000,30,0,0,0,106.6439,
571,1010032700,1010017200,1010016600,1,104,000,-,세종대로9길,0,0,000,30,0,0,0,181.7291,
572,1010032800,1010016600,1010017200,1,104,000,-,세종대로9길,0,0,000,30,0,0,0,195.6572,
573,1010032900,1010017700,1010018100,1,104,000,-,명동8가길,1,0,000,30,0,0,0,200.7634,
574,1010033000,1010018100,1010017700,1,104,000,-,명동8가길,0,0,000,30,0,0,0,200.7634,
575,1010033100,1010015200,1010020700,1,104,000,-,청구로8길,0,0,000,10,0,0,0,383.4352,
576,1010033200,1010020700,1010015200,1,104,000,-,청구로8길,0,0,000,10,0,0,0,374.5228,
577,1010033300,1010018100,1010018400,1,104,000,-,삼일대로4길,0,0,000,30,0,0,0,130.5045,
578,1010033400,1010018400,1010018100,1,104,000,-,삼일대로4길,1,0,000,30,0,0,0,130.5045,
579,1010033500,1010018500,1010017800,2,104,000,-,세종대로11길,0,0,000,30,0,0,0,120.9231,
580,1010033600,1010017800,1010018500,2,104,000,-,세종대로11길,0,0,000,30,0,0,0,122.7518,
581,1010033700,1010035800,1010017200,1,104,000,-,세종대로7길,0,0,000,30,0,0,0,133.8988,
582,1010033800,1010017200,1010035800,1,104,000,-,세종대로7길,0,0,000,30,0,0,0,133.9294,
583,1010034100,1010018600,1010018300,1,104,000,-,장충단로8길,0,0,000,30,0,0,0,361.8413,
584,1010034200,1010018300,1010018600,1,104,000,-,장충단로8길,0,0,000,30,0,0,0,355.9364,
585,1010034300,1010019400,1010018900,1,104,000,-,충무로2길,0,0,000,10,0,0,0,260.9696,
586,1010034400,1010018900,1010019400,1,104,000,-,충무로2길,1,0,000,10,0,0,0,256.967,
587,1010034500,1010019000,1010018600,1,104,000,-,장충단로7길,0,0,000,30,0,0,0,346.1405,
588,1010034600,1010018600,1010019000,1,104,000,-,장충단로7길,0,0,000,30,0,0,0,356.5998,
589,1010034700,1010018900,1010019800,1,104,000,-,창경궁로1길,0,0,000,30,0,0,0,235.2681,
590,1010034800,1010019800,1010018900,1,104,000,-,창경궁로1길,1,0,000,30,0,0,0,231.5741,
591,1010034900,1010020200,1010018500,1,104,000,-,서소문로12길,0,0,000,30,0,0,0,126.2609,
592,1010035000,1010018500,1010020200,1,104,000,-,서소문로12길,0,0,000,30,0,0,0,130.3645,
593,1010035100,1010019700,1010019200,3,104,000,-,동호로,0,0,000,50,0,0,0,77.5077,
594,1010035200,1010019300,1010020400,3,104,000,-,퇴계로,0,0,000,50,0,0,0,93.6196,
595,1010035300,1010019800,1010019600,1,104,000,-,퇴계로49길,1,0,000,30,0,0,0,248.7966,
596,1010035400,1010019600,1010019800,1,104,000,-,퇴계로49길,0,0,000,30,0,0,0,250.7785,
597,1010035501,1010020000,1010018701,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,80.3029,
598,1010035502,1010018701,1010018700,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,144.3894,
599,1010035601,1010018700,1010018701,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,157.3339,
600,1010035602,1010018701,1010020000,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,93.5525,
601,1010035700,1010020700,1010020100,1,104,000,-,다산로35길,0,0,000,10,0,0,0,52.1588,
602,1010035800,1010020100,1010020700,1,104,000,-,다산로35길,0,0,000,10,0,0,0,54.0049,
603,1010036100,1010020900,1010019900,2,104,000,-,퇴계로,0,0,000,50,0,0,0,90.9078,
604,1010036200,1010003200,1010018400,1,104,000,-,수표로,0,0,000,30,0,0,0,309.4955,
605,1010036300,1010018400,1010003200,1,104,000,-,수표로,0,0,000,30,0,0,0,310.3857,
606,1010036400,1010020600,1010021000,4,104,000,-,동호로,0,0,000,50,0,0,0,75.7022,
607,1010036601,1010020500,1010020501,1,104,000,-,통일로4길,0,0,000,30,0,0,0,67.8926,
608,1010036602,1010020501,1010023900,1,104,000,-,통일로4길,0,0,000,30,0,0,0,86.517,
609,1010036701,1010023900,1010020501,1,104,000,-,통일로4길,0,0,000,30,0,0,0,84.6305,
610,1010036702,1010020501,1010020500,1,104,000,-,통일로4길,0,0,000,30,0,0,0,63.8518,
611,1010036800,1010021800,1010021500,4,104,000,-,장충단로,0,0,000,50,0,0,0,60.0073,
612,1010036900,1010021400,1010022200,3,104,000,-,퇴계로,0,0,000,50,0,0,0,82.3163,
613,1010037000,1010021200,1010023100,2,104,000,-,남대문로1길,1,0,000,40,0,0,0,73.0595,
614,1010037100,1010023100,1010021200,2,104,000,-,남대문로1길,0,0,000,40,0,0,0,73.0595,
615,1010037200,1010024900,1010020700,1,104,000,-,다산로35길,0,0,000,10,0,0,0,236.3218,
616,1010037300,1010020700,1010024900,1,104,000,-,다산로35길,0,0,000,10,0,0,0,227.7516,
617,1010037500,1010022800,1010022000,2,104,000,-,퇴계로,0,0,000,50,0,0,0,47.908,
618,1010037600,1010019500,1010003700,1,104,000,-,서소문로11길,1,0,000,30,0,0,0,299.8343,
619,1010037700,1010003700,1010019500,1,104,000,-,서소문로11길,0,0,000,30,0,0,0,315.1804,
620,1010037800,1010020700,1010025100,1,104,000,-,퇴계로76길,0,0,000,40,0,0,0,214.756,
621,1010037900,1010025100,1010020700,1,104,000,-,퇴계로76길,0,0,000,40,0,0,0,210.1908,
622,1010038000,1010022600,1010023800,4,104,000,-,장충단로,0,0,000,50,0,0,0,62.7272,
623,1010038200,1010023100,1010023300,2,104,000,-,소공로,1,0,000,50,0,0,0,70.934,
624,1010038300,1010023300,1010023100,2,104,000,-,소공로,0,0,000,50,0,0,0,66.5358,
625,1010038500,1010023200,1010023900,1,104,000,-,통일로.통일로4길사이길,0,0,000,30,0,0,0,75.6966,
626,1010038600,1010023900,1010023200,1,104,000,-,통일로.통일로4길사이길,0,0,000,30,0,0,0,75.6966,
627,1010038700,1010024100,1010023000,1,104,000,-,마른내로,0,0,000,30,0,0,0,70.974,
628,1010038900,1010024200,1010023100,2,104,000,-,소공로,1,0,000,50,0,0,0,105.4946,
629,1010039000,1010023100,1010024200,2,104,000,-,소공로,0,0,000,50,0,0,0,95.3994,
630,1010039200,1010025400,1010024300,1,104,000,-,퇴계로,0,0,000,50,0,0,0,50.5354,
631,1010039400,1010026700,1010023900,1,104,000,-,통일로4길,0,0,000,30,0,0,0,129.234,
632,1010039500,1010023900,1010026700,1,104,000,-,통일로4길,0,0,000,30,0,0,0,135.9478,
633,1010039900,1010025000,1010026700,1,104,000,-,통일로.통일로4길사이길,0,0,000,30,0,0,0,92.0542,
634,1010040000,1010026700,1010025000,1,104,000,-,통일로.통일로4길사이길,0,0,000,30,0,0,0,90.6068,
635,1010040100,1010028500,1010025600,1,104,000,-,장충단로,0,0,000,10,0,0,0,174.4438,
636,1010040200,1010025600,1010028500,1,104,000,-,장충단로,0,0,000,10,0,0,0,154.1583,
637,1010040500,1010026100,1030031200,1,104,000,-,퇴계로,0,0,000,30,0,0,0,170.7989,
638,1010040600,1030031200,1010026100,1,104,000,-,퇴계로,0,0,000,30,0,0,0,177.5094,
639,1010040700,1010025800,1010028400,3,103,000,6,새문안로,0,0,000,50,0,0,0,92.1032,
640,1010040800,1010026500,1010026900,3,104,000,-,을지로,0,0,000,50,0,0,0,67.7458,
641,1010040900,1010027100,1010026000,3,104,000,-,남대문로,0,0,000,50,0,0,0,87.174,
642,1010041000,1010027300,1010026800,4,104,000,-,장충단로,0,0,000,50,0,0,0,68.3349,
643,1010041100,1010025900,1010027400,3,104,000,-,을지로,0,0,000,50,0,0,0,97.1201,
644,1010041200,1010029000,1010026700,1,104,000,-,통일로4길,0,0,000,30,0,0,0,105.9437,
645,1010041300,1010026700,1010029000,1,104,000,-,통일로4길,0,0,000,30,0,0,0,106.3518,
646,1010041400,1010024500,1010031200,1,104,000,-,퇴계로71길,0,0,000,30,0,0,0,269.3463,
647,1010041500,1010031200,1010024500,1,104,000,-,퇴계로71길,1,0,000,30,0,0,0,265.0659,
648,1010041600,1010025100,1010030600,1,104,000,-,퇴계로75길,0,0,000,30,0,0,0,186.8836,
649,1010041700,1010030600,1010025100,1,104,000,-,퇴계로75길,0,0,000,30,0,0,0,201.297,
650,1010041800,1010028800,1010028100,3,104,000,-,을지로,0,0,000,50,0,0,0,89.2802,
651,1010041900,1010028200,1010029900,2,104,000,-,남대문로,0,0,000,50,0,0,0,89.607,
652,1010042000,1010030400,1010027900,3,104,000,-,을지로,0,0,000,50,0,0,0,90.9251,
653,1010042100,1010029200,1010027700,3,104,000,-,을지로,0,0,000,50,0,0,0,73.1514,
654,1010042200,1010028000,1010030300,1,104,000,-,을지로7길,0,0,000,30,0,0,0,75.4277,
655,1010042300,1010030300,1010028000,1,104,000,-,을지로7길,0,0,000,30,0,0,0,75.4278,
656,1010042800,1010030300,1010029800,1,104,000,-,삼일대로13길,0,0,000,30,0,0,0,161.3353,
657,1010042900,1010029800,1010030300,1,104,000,-,삼일대로13길,0,0,000,30,0,0,0,161.3353,
658,1010044200,1010027200,1010033800,1,104,000,-,을지로1길,1,0,000,30,0,0,0,330.0811,
659,1010044300,1010033800,1010027200,1,104,000,-,을지로1길,0,0,000,30,0,0,0,331.2201,
660,1010044600,1010030300,1010032500,1,104,000,-,을지로7길,0,0,000,30,0,0,0,152.8068,
661,1010044700,1010032500,1010030300,1,104,000,-,을지로7길,0,0,000,30,0,0,0,161.2964,
662,1010044800,1010031900,1010031700,2,104,000,-,장충단로13길,1,0,000,30,0,0,0,108.1495,
663,1010044900,1010031700,1010031900,2,104,000,-,장충단로13길,0,0,000,30,0,0,0,109.2792,
664,1010045000,1010030100,1010033000,1,104,000,-,을지로35길,0,0,000,30,0,0,0,250.4278,
665,1010045100,1010033000,1010030100,1,104,000,-,을지로35길,1,0,000,30,0,0,0,266.1809,
666,1010045300,1010032400,1010031900,1,104,000,-,장충단로13길,1,0,000,30,0,0,0,45.5797,
667,1010045400,1010031900,1010032400,1,104,000,-,장충단로13길,0,0,000,30,0,0,0,45.5798,
668,1010045500,1010029300,1010032400,1,104,000,-,을지로39길,0,0,000,30,0,0,0,360.4842,
669,1010045600,1010032400,1010029300,2,104,000,-,을지로39길,0,0,000,30,0,0,0,376.604,
670,1010045900,1010034400,1010034500,2,104,000,-,새문안로2길,0,0,000,30,0,0,0,127.17,
671,1010046000,1010034500,1010034400,2,104,000,-,새문안로2길,0,0,000,30,0,0,0,126.6219,
672,1010046100,1010032400,1010033600,1,104,000,-,장충단로.장충단로13길,0,0,000,30,0,0,0,363.9125,
673,1010046200,1010033600,1010032400,1,104,000,-,장충단로,1,0,000,30,0,0,0,397.1346,
674,1010046300,1010035300,1010032900,1,104,000,-,마장로9길,0,0,000,30,0,0,0,291.4414,
675,1010046400,1010032900,1010035300,1,104,000,-,마장로9길,0,0,000,30,0,0,0,299.312,
676,1010046500,1010035400,1010035300,1,104,000,-,종로58길,0,0,000,60,0,0,0,37.9445,
677,1010046600,1010035300,1010035400,1,104,000,-,종로58길,0,0,000,60,0,0,0,37.9444,
678,1010046700,1010035500,1030034600,1,104,000,-,난계로,0,0,000,60,0,0,0,78.1046,
679,1010046800,1120022800,1010010900,1,104,000,-,중림로,0,0,000,60,0,0,0,61.6541,
680,1010046900,1010036500,1010036400,1,104,000,-,-,0,0,000,30,0,0,0,92.6434,도로명없음
681,1010047000,1010036400,1010036500,1,104,000,-,-,0,0,000,30,0,0,0,92.2105,도로명없음
682,1010047100,1010036700,1010021101,1,104,000,-,명동11길,0,0,000,50,0,0,0,144.4434,
683,1010047200,1010021101,1010036700,1,104,000,-,명동11길,0,0,000,50,0,0,0,137.9611,
684,1010047300,1010036700,1010028000,1,104,000,-,명동11길,0,0,000,50,0,0,0,97.3941,
685,1010048500,1010036600,1010017801,1,104,000,-,세종대로,0,0,000,40,0,0,0,73.3151,
686,1010048600,1010017801,1010036600,1,104,000,-,세종대로,0,0,000,40,0,0,0,73.6423,
687,1010048900,1010036500,1010020501,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,85.8561,
688,1010049000,1010020501,1010036500,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,69.3202,
689,1010049100,1010036500,1010018701,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,52.7304,
690,1010049200,1010018701,1010036500,1,104,000,-,서소문로9길,0,0,000,30,0,0,0,52.7304,
691,1010049300,1010036800,1010031801,1,104,000,-,마장로1가길,0,0,000,40,0,0,0,190.6949,
692,1010049400,1010031801,1010036800,1,104,000,-,마장로1가길,0,0,000,40,0,0,0,206.1368,
693,1010049500,1010037200,1010009601,1,104,000,-,다산로34길,0,0,000,30,0,0,0,121.2173,
694,1010049600,1010009601,1010037200,1,104,000,-,다산로34길,0,0,000,30,0,0,0,97.603,
695,1010049700,1010036900,1010031802,1,104,000,-,-,0,0,000,10,0,0,0,84.2708,도로명없음
696,1010049800,1010031802,1010036900,1,104,000,-,-,0,0,000,10,0,0,0,84.2708,도로명없음
697,1010049900,1010037000,1010030601,1,104,000,-,다산로48길,0,0,000,30,0,0,0,69.3729,
698,1010050000,1010030601,1010037000,1,104,000,-,다산로48길,0,0,000,30,0,0,0,69.3729,
699,1010050100,1010023601,1010003201,1,104,000,-,삼일대로10길,0,0,000,30,0,0,0,230.8822,
700,1010050300,1010037500,1010006001,2,104,000,-,동호로10길,0,0,000,30,0,0,0,198.4475,
701,1010050400,1010006001,1010037500,2,104,000,-,동호로10길,0,0,000,30,0,0,0,199.1995,
702,1010050500,1010037600,1010006002,1,104,000,-,다산로10길,0,0,000,30,0,0,0,90.3129,
703,1010050600,1010006002,1010037600,1,104,000,-,다산로10길,0,0,000,30,0,0,0,79.226,
704,1010050700,1010037700,1010037600,1,104,000,-,동호로7길,0,0,000,30,0,0,0,196.1256,
705,1010050800,1010037600,1010037700,1,104,000,-,동호로7길,0,0,000,30,0,0,0,200.6721,
706,1010050900,1010000302,1010000301,1,104,000,-,후암로58길,0,0,000,50,0,0,0,181.0211,
707,1010051000,1010000301,1010000302,1,104,000,-,후암로58길,0,0,000,50,0,0,0,199.1891,
708,1010051100,1010023601,1010036700,1,104,000,-,명동13길,0,0,000,30,0,0,0,144.6585,
709,1010051200,1020033500,1010000400,2,104,000,-,다산로,0,0,000,60,0,0,0,1003.4151,
710,1010051300,1010000400,1020033500,2,104,000,-,다산로,0,0,000,60,0,0,0,990.0763,
711,1010051400,1020033900,1010001100,2,104,004,-,삼일대로,0,0,000,60,0,0,410,853.6422,
712,1010051500,1010001100,1020033900,2,104,004,-,삼일대로,0,0,000,60,0,0,410,854.5361,
